종목코드,종목명,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"333050","신한제6호스팩","SPAC(소속부없음)","2165","5","0.23","2175","2180","2150","1764","3810120","10846650000","5010000"
"366330","신한제7호스팩","SPAC(소속부없음)","2120","25","1.19","2080","2140","2080","1357","2897590","9646000000","4550000"
"056700","신화인터텍","중견기업부","3575","-25","-0.69","3610","3650","3545","140154","502852235","104157950325","29135091"
"187270","신화콘텍","벤처기업부","3505","-100","-2.77","3570","3590","3455","64547","226740170","35554176725","10143845"
"243840","신흥에스이씨","우량기업부","48700","-450","-0.92","50100","50600","48700","113092","5611205300","350008750600","7187038"
"108320","실리콘웍스","우량기업부","96000","-2200","-2.24","99000","99200","94200","251353","24294398800","1561372800000","16264300"
"222800","심텍","중견기업부","22950","-50","-0.22","23250","23500","22500","397984","9167746950","731052581850","31854143"
"036710","심텍홀딩스","중견기업부","2790","0","0.00","2800","2835","2730","241398","672266355","113451385410","40663579"
"160980","싸이맥스","우량기업부","24000","-50","-0.21","23950","24500","23650","133586","3213474150","262181832000","10924243"
"356890","싸이버원","벤처기업부","16700","800","5.03","15950","17050","15950","324037","5412788600","77501861000","4640830"
"217330","싸이토젠","기술성장기업부","65000","500","0.78","63500","66000","63500","122091","7862467030","367176160000","5648864"
"010280","쌍용정보통신","중견기업부","1500","0","0.00","0","0","0","0","0","60696051000","40464034"
"208640","썸에이지","관리종목(소속부없음)","3070","-45","-1.44","3200","3265","3045","2517095","7856690285","417204318040","135897172"
"222420","쎄노텍","중견기업부","2050","-40","-1.91","2105","2125","2040","369413","763051695","82324258750","40158175"
"037760","쎄니트","우량기업부","1965","-5","-0.25","1970","1990","1910","188178","366344760","66481689765","33832921"
"136510","쎄미시스코","벤처기업부","6360","-120","-1.85","6450","6530","6350","10210","65484800","35855638440","5637679"
"099320","쎄트렉아이","벤처기업부","51100","-300","-0.58","51000","52300","50400","118289","6060037700","371419685700","7268487"
"049960","쎌바이오텍","우량기업부","18950","-350","-1.81","19450","19550","18850","30204","576932100","178130000000","9400000"
"050890","쏠리드","중견기업부","7410","-10","-0.13","7420","7540","7300","295213","2194281580","386692146750","52185175"
"066790","씨씨에스","투자주의환기종목(소속부없음)","1040","-30","-2.80","1065","1065","1035","532171","557319855","58215213680","55976167"
"222080","씨아이에스","중견기업부","12700","-100","-0.78","12800","13350","12650","1050929","13593878850","730144285200","57491676"
"264660","씨앤지하이테크","벤처기업부","13400","0","0.00","13400","13700","12650","54532","731515950","112633432000","8405480"
"352700","씨앤투스성진","기술성장기업부","22400","50","0.22","22400","22600","21500","161406","3561502100","223899894400","9995531"
"056730","씨앤티85","투자주의환기종목(소속부없음)","1550","0","0.00","0","0","0","0","0","109591063600","70703912"
"297090","씨에스베어링","벤처기업부","29000","100","0.35","28750","29750","28750","69294","2028497950","277831600000","9580400"
"115530","씨엔플러스","투자주의환기종목(소속부없음)","839","0","0.00","0","0","0","0","0","57020957000","67963000"
"225330","씨엠에스에듀","중견기업부","6240","10","0.16","6190","6360","6190","97648","611694430","116280078720","18634628"
"115480","씨유메디칼","벤처기업부","1485","-55","-3.57","1540","1550","1480","680421","1019830960","40050338625","26969925"
"189330","씨이랩","기술성장기업부","42250","-100","-0.24","42300","42300","41000","13939","581574750","125953249500","2981142"
"096530","씨젠","우량기업부","97200","-700","-0.72","98900","103300","97200","753284","75142011400","2549946744000","26234020"
"900120","씨케이에이치","외국기업(소속부없음)","383","8","2.13","375","385","368","548226","206975298","42284907031","110404457"
"101240","씨큐브","벤처기업부","7920","-60","-0.75","7910","8000","7850","30655","242929440","80294417280","10138184"
"060590","씨티씨바이오","중견기업부","7170","-20","-0.28","7190","7320","7100","142916","1030084520","162574895910","22674323"
"260930","씨티케이코스메틱스","우량기업부","9450","-80","-0.84","9590","9590","9380","21172","200219680","182778034950","19341591"
"013990","아가방컴퍼니","중견기업부","5380","-90","-1.65","5650","5650","5300","1571355","8571640820","176934943680","32887536"
"123860","아나패스","벤처기업부","24800","0","0.00","24700","25000","24400","55009","1350582950","270976034400","10926453"
"025980","아난티","중견기업부","7780","20","0.26","7750","7900","7740","776795","6072182160","662690962860","85178787"
"050320","아래스","투자주의환기종목(소속부없음)","990","0","0.00","0","0","0","0","0","45205142400","45661760"
"058220","아리온","투자주의환기종목(소속부없음)","275","0","0.00","0","0","0","0","0","10717917100","38974244"
"125210","아모그린텍","기술성장기업부","13350","-100","-0.74","13400","13950","13350","163682","2226405350","220232146500","16496790"
"052710","아모텍","우량기업부","30100","-550","-1.79","30650","30800","29800","125977","3786659650","293276520600","9743406"
"074430","아미노로직스","벤처기업부","2805","-115","-3.94","2895","2915","2800","2030482","5758764410","246354297420","87826844"
"092040","아미코젠","기술성장기업부","34800","-50","-0.14","34850","37200","34500","359310","12769729300","668838948000","19219510"
"083930","아바코","우량기업부","13500","950","7.57","12550","13800","12050","887226","11638619650","208072773000","15412798"
"149950","아바텍","우량기업부","20500","-200","-0.97","20850","20850","19900","86225","1743845350","319953750000","15607500"
"036010","아비코전자","우량기업부","7800","200","2.63","7620","7880","7520","106563","826010070","103684885200","13292934"
"050860","아세아텍","중견기업부","3580","20","0.56","3560","3605","3450","163171","577514545","62650000000","17500000"
"246720","아스타","투자주의환기종목(소속부없음)","5300","-110","-2.03","5390","5440","5230","51769","278846810","60910371900","11492523"
"067390","아스트","벤처기업부","5960","-60","-1.00","6020","6100","5850","227313","1356167500","153050725920","25679652"
"127710","아시아경제","중견기업부","4595","260","6.00","4305","5080","4305","12255374","57549683780","117212632730","25508734"
"154030","아시아종묘","기술성장기업부","6450","-110","-1.68","6590","6650","6330","266078","1727077510","68498800050","10619969"
"227610","아우딘퓨쳐스","중견기업부","2910","95","3.37","2815","2960","2780","310357","891370890","58200000000","20000000"
"143160","아이디스","우량기업부","27650","-150","-0.54","27850","27850","27200","26529","729320200","296308183500","10716390"
"054800","아이디스홀딩스","중견기업부","13300","-100","-0.75","13400","13500","13200","7307","97210650","137625154800","10347756"
"332370","아이디피","중견기업부","8520","-50","-0.58","8500","8670","8400","40707","346091730","56546072760","6636863"
"339950","아이비김영","중견기업부","2660","35","1.33","2625","2675","2535","1525366","3994813520","119558102300","44946655"
"099190","아이센스","우량기업부","28650","1050","3.80","28050","28700","27800","238628","6739559050","393571868700","13737238"
"289010","아이스크림에듀","우량기업부","8400","-210","-2.44","8600","8660","8390","226517","1926153580","108057910800","12864037"
"214430","아이쓰리시스템","우량기업부","20850","100","0.48","21000","21100","20650","33132","689807900","148175946000","7106760"
"040910","아이씨디","우량기업부","15950","-200","-1.24","16200","16300","15800","210574","3374134550","287824337350","18045413"
"068940","아이씨케이","중견기업부","3800","130","3.54","3700","3810","3650","272730","1022631305","131782943600","34679722"
"052860","아이앤씨","벤처기업부","4485","-25","-0.55","4550","4645","4430","170816","776184605","79357832190","17694054"
"069920","아이에스이커머스","중견기업부","3960","-5","-0.13","4005","4050","3910","12061","47517505","102272393520","25826362"
"038880","아이에이","중견기업부","1385","-20","-1.42","1410","1445","1355","6071783","8444862150","405785895310","292986206"
"307180","아이엘사이언스","벤처기업부","4325","25","0.58","4190","4570","4190","1048091","4630806505","91785249475","21222023"
"101390","아이엠","중견기업부","2255","-10","-0.44","2250","2285","2220","670881","1510336060","95942231220","42546444"
"226350","아이엠텍","투자주의환기종목(소속부없음)","5350","0","0.00","0","0","0","0","0","25849675250","4831715"
"078860","아이오케이","중견기업부","2840","-60","-2.07","2940","2945","2815","2549616","7305484630","166270148680","58545827"
"114810","아이원스","중견기업부","8250","-240","-2.83","8450","8570","8130","551031","4598204330","210401185500","25503174"
"031310","아이즈비전","중견기업부","5070","-110","-2.12","5160","5330","5000","772789","4011745660","79966950180","15772574"
"185490","아이진","기술성장기업부","21500","-1400","-6.11","22800","22800","20950","420803","9154386700","252245073500","11732329"
"059100","아이컴포넌트","벤처기업부","7400","200","2.78","7140","7850","7130","395778","3002856550","52324364000","7070860"
"262840","아이퀘스트","벤처기업부","14450","0","0.00","14450","14750","14400","41311","600488200","142477000000","9860000"
"175250","아이큐어","기술성장기업부","47150","500","1.07","46300","48650","45450","306526","14319198450","425907223050","9033027"
"052460","아이크래프트","중견기업부","8040","-240","-2.90","8230","8480","8000","727953","5996679820","117447805440","14607936"
"119830","아이텍","벤처기업부","9990","240","2.46","9750","10050","9520","308862","3050880150","145739334780","14588522"
"052770","아이톡시","관리종목(소속부없음)","3180","0","0.00","0","0","0","0","0","34542772260","10862507"
